customer_id,age,income,customer_days,recency,kidhome,teenhome,complain,total_children,marital_status,education_level
CUST_0399,45,19789.0,2380,24,1,0,False,1,Together,2n Cycle
CUST_0400,26,80134.0,2294,11,0,0,False,0,Together,Graduation
CUST_0401,39,91065.0,2651,33,0,0,False,0,Single,Graduation
CUST_0402,49,49505.0,2640,4,1,1,False,2,Married,Master
CUST_0403,47,37401.0,2213,14,1,0,False,1,Married,PhD
CUST_0404,37,30096.0,2197,30,1,0,False,1,Married,Graduation
CUST_0405,38,18492.0,2183,75,1,0,False,1,Together,Master
CUST_0406,46,82584.0,2549,26,0,0,False,0,Married,Master
CUST_0407,79,93027.0,2601,77,0,0,False,0,Married,PhD
CUST_0408,67,48686.0,2366,8,1,2,False,3,Married,Graduation
CUST_0409,34,92910.0,2225,42,0,0,False,0,Married,Graduation
CUST_0410,31,75433.0,2244,28,1,0,False,1,Married,Graduation
CUST_0411,31,10404.0,2215,52,1,0,False,1,Together,2n Cycle
CUST_0412,52,61314.0,2589,1,0,1,False,1,Married,Graduation
CUST_0413,59,84865.0,2575,1,0,0,False,0,Single,PhD
CUST_0414,31,42387.0,2767,42,1,0,False,1,Married,Graduation
CUST_0415,53,67309.0,2681,76,1,1,False,2,Together,2n Cycle
CUST_0416,56,75236.0,2375,27,0,1,False,1,Married,Graduation
CUST_0417,50,30015.0,2306,28,1,0,False,1,Single,Graduation
CUST_0418,64,50943.0,2532,49,0,1,False,1,Together,Master
CUST_0419,54,67272.0,2349,12,0,1,False,1,Divorced,Graduation
CUST_0420,71,51529.0,2454,14,0,1,False,1,Widow,Master
CUST_0421,49,32011.0,2470,89,1,0,False,1,Married,PhD
CUST_0422,34,7500.0,2666,96,1,0,False,1,Married,2n Cycle
CUST_0423,31,28691.0,2519,56,1,0,False,1,Married,Graduation
CUST_0424,72,56223.0,2350,72,0,1,False,1,Married,PhD
CUST_0425,74,18100.0,2486,14,0,0,False,0,Married,Graduation
CUST_0426,31,30279.0,2705,13,1,0,False,1,Single,Graduation
CUST_0427,46,20130.0,2263,99,0,0,False,0,Married,2n Cycle
CUST_0428,61,23295.0,2510,72,0,0,False,0,Divorced,Graduation
CUST_0429,48,42618.0,2422,92,1,0,False,1,Divorced,Master
CUST_0430,56,81246.0,2341,87,0,0,False,0,Single,Graduation
CUST_0431,44,24027.0,2544,7,1,0,False,1,Married,Graduation
CUST_0432,67,55707.0,2348,91,0,1,False,1,Married,PhD
CUST_0433,65,57959.0,2582,71,0,1,False,1,Single,Graduation
CUST_0434,51,56796.0,2657,24,0,1,False,1,Married,Graduation
CUST_0435,49,36230.0,2414,17,1,0,False,1,Single,Master
CUST_0436,40,70829.0,2369,87,1,1,False,2,Married,2n Cycle
CUST_0437,44,65991.0,2819,21,0,1,False,1,Married,Graduation
CUST_0438,48,38988.0,2837,90,1,2,False,3,Married,Graduation
CUST_0439,54,89572.0,2811,44,0,0,False,0,Single,2n Cycle
CUST_0440,36,42207.0,2613,71,1,0,False,1,Married,Master
CUST_0441,68,50300.0,2194,52,0,1,False,1,Married,Graduation
CUST_0442,38,66664.0,2801,78,0,0,False,0,Together,2n Cycle
CUST_0443,56,60597.0,2338,2,0,1,False,1,Married,Graduation
CUST_0444,71,70165.0,2439,60,0,0,False,0,Widow,Graduation
CUST_0445,62,50520.0,2311,25,0,1,False,1,Widow,PhD
CUST_0446,57,80124.0,2162,47,0,0,False,0,Married,Graduation
CUST_0447,45,33183.0,2284,46,1,0,False,1,Married,Graduation
CUST_0448,51,66582.0,2277,83,0,0,False,0,Single,PhD
CUST_0449,65,75261.0,2591,17,0,0,False,0,Together,PhD
CUST_0450,50,31880.0,2765,13,1,0,False,1,Widow,Graduation
CUST_0451,69,53790.0,2274,86,0,2,False,2,Married,Graduation
CUST_0452,49,49269.0,2842,92,1,0,False,1,Together,PhD
CUST_0453,45,61456.0,2618,47,0,1,False,1,Married,Graduation
CUST_0454,40,37406.0,2421,18,1,0,False,1,Married,Graduation
CUST_0455,39,56937.0,2853,81,1,0,False,1,Together,PhD
CUST_0456,42,38415.0,2702,91,1,1,False,2,Married,Graduation
CUST_0457,32,20518.0,2201,58,1,0,False,1,Single,Graduation
CUST_0458,64,62503.0,2655,40,0,1,False,1,Married,Graduation
CUST_0459,48,41644.0,2210,67,1,1,False,2,Single,PhD
CUST_0460,43,55842.0,2196,19,0,1,False,1,Married,Master
CUST_0461,48,62010.0,2773,93,0,1,False,1,Married,PhD
CUST_0462,43,41124.0,2765,41,1,0,False,1,Married,Graduation
CUST_0463,47,38961.0,2340,60,1,0,False,1,Married,Master
CUST_0464,48,37760.0,2481,54,1,0,False,1,Divorced,Master
CUST_0465,46,32233.0,2838,26,1,0,False,1,Single,Graduation
CUST_0466,45,43057.0,2401,30,0,1,False,1,Married,Graduation
CUST_0467,60,83151.0,2786,93,0,0,False,0,Together,Master
CUST_0468,56,78825.0,2812,35,0,0,False,0,Divorced,PhD
CUST_0469,44,65104.0,2386,4,0,1,False,1,Together,Master
CUST_0470,46,60093.0,2527,92,0,1,False,1,Married,Graduation
CUST_0471,51,14045.0,2313,24,1,0,False,1,Married,Graduation
CUST_0472,68,28457.0,2768,96,0,0,False,0,Widow,2n Cycle
CUST_0473,62,78952.0,2802,11,0,1,False,1,Together,PhD
CUST_0474,44,46310.0,2732,99,1,0,False,1,Divorced,Graduation
CUST_0475,65,76005.0,2651,72,0,0,False,0,Together,Graduation
CUST_0476,56,58308.0,2692,77,0,1,False,1,Single,Master
CUST_0477,76,55614.0,2373,85,0,0,False,0,Divorced,PhD
CUST_0478,58,59432.0,2601,88,0,1,False,1,Divorced,Master
CUST_0479,42,55563.0,2244,22,0,1,False,1,Divorced,Graduation
CUST_0480,49,78642.0,2593,83,0,1,False,1,Together,PhD
CUST_0481,71,67911.0,2197,63,0,1,False,1,Together,PhD
CUST_0482,76,65275.0,2611,9,0,0,False,0,Married,Graduation
CUST_0483,70,27203.0,2851,92,1,1,False,2,Together,Graduation
CUST_0484,59,48330.0,2385,2,0,1,False,1,Together,Master
CUST_0485,30,24279.0,2706,6,0,0,False,0,Married,Basic
CUST_0486,35,64355.0,2833,66,1,0,False,1,Married,PhD
CUST_0487,64,50943.0,2532,49,0,1,False,1,Together,Master
CUST_0488,67,53653.0,2758,29,0,0,False,0,Widow,Graduation
CUST_0489,44,65665.0,2368,77,0,1,False,1,Married,Graduation
CUST_0490,31,81217.0,2504,77,0,0,False,0,Single,Graduation
CUST_0491,28,34935.0,2532,71,0,0,False,0,Married,Graduation
CUST_0492,61,61250.0,2719,49,0,1,False,1,Divorced,Graduation
CUST_0493,39,39665.0,2559,97,1,0,False,1,Together,PhD
CUST_0494,41,60152.0,2617,6,0,1,False,1,Single,Graduation
CUST_0495,56,48920.0,2411,93,0,2,False,2,Married,Graduation
CUST_0496,61,89120.0,2263,78,0,0,False,0,Together,Master
CUST_0497,74,44124.0,2573,62,0,1,False,1,Together,PhD
CUST_0498,45,81169.0,2600,47,0,0,False,0,Single,Master
CUST_0499,59,36443.0,2670,9,1,1,False,2,Married,Graduation
CUST_0500,30,26095.0,2523,77,1,0,False,1,Single,Graduation
CUST_0501,61,71367.0,2469,24,0,0,False,0,Together,Graduation
CUST_0502,76,80184.0,2279,19,0,0,False,0,Married,Master
CUST_0503,55,30630.0,2312,67,1,1,False,2,Divorced,Graduation
CUST_0504,33,73454.0,2279,95,0,0,False,0,Single,Master
CUST_0505,29,42691.0,2476,48,0,0,False,0,Married,Graduation
CUST_0506,67,70503.0,2796,73,0,0,False,0,Married,Graduation
CUST_0507,33,25545.0,2818,35,1,0,False,1,Married,Graduation
CUST_0508,34,32880.0,2731,76,1,0,False,1,Married,Graduation
CUST_0509,62,77863.0,2373,20,0,0,False,0,Together,PhD
CUST_0510,43,50353.0,2180,72,0,0,False,0,Married,Master
CUST_0511,56,61839.0,2845,20,0,0,False,0,Single,Graduation
CUST_0512,60,49154.0,2397,69,1,1,False,2,Married,PhD
CUST_0513,45,47682.0,2658,80,0,1,False,1,Widow,2n Cycle
CUST_0514,51,72679.0,2443,65,0,1,False,1,Single,Graduation
CUST_0515,43,57954.0,2170,52,1,1,False,2,Together,Master
CUST_0516,58,65316.0,2590,65,1,1,False,2,Married,Graduation
CUST_0517,38,28567.0,2536,57,1,0,False,1,Single,Graduation
CUST_0518,69,47352.0,2603,70,0,1,False,1,Together,Master
CUST_0519,53,44931.0,2321,0,0,1,False,1,Together,Graduation
CUST_0520,53,76982.0,2293,19,0,0,False,0,Divorced,Graduation
CUST_0521,68,57247.0,2484,50,0,1,False,1,Together,2n Cycle
CUST_0522,39,22944.0,2347,67,1,0,False,1,Single,Master
CUST_0523,43,25315.0,2393,46,1,0,False,1,Together,2n Cycle
CUST_0524,51,43638.0,2851,37,0,1,False,1,Widow,Graduation
CUST_0525,36,42710.0,2737,38,1,0,False,1,Single,PhD
CUST_0526,38,84169.0,2485,9,0,0,False,0,Married,PhD
CUST_0527,44,54058.0,2549,56,0,1,False,1,Together,Graduation
CUST_0528,30,24683.0,2272,98,1,0,False,1,Married,2n Cycle
CUST_0529,56,85620.0,2332,68,0,0,False,0,Widow,Graduation
CUST_0530,40,47850.0,2367,72,1,0,False,1,Married,Graduation
CUST_0531,52,19514.0,2313,47,1,1,False,2,Married,Graduation
CUST_0532,47,27159.0,2251,33,1,1,False,2,Married,Master
CUST_0533,57,39548.0,2249,87,1,1,False,2,Single,2n Cycle
CUST_0534,31,21474.0,2241,0,1,0,False,1,Single,Graduation
CUST_0535,49,60504.0,2301,73,0,1,False,1,Single,PhD
CUST_0536,57,22419.0,2596,74,0,0,False,0,Married,Graduation
CUST_0537,71,81698.0,2394,4,0,0,False,0,Married,Master
CUST_0538,68,43462.0,2814,50,1,1,False,2,Together,Graduation
CUST_0539,42,54880.0,2644,57,1,0,False,1,Single,PhD
CUST_0540,38,79908.0,2609,30,0,0,False,0,Married,Graduation
CUST_0541,50,15315.0,2489,27,0,0,False,0,Married,2n Cycle
CUST_0542,61,87771.0,2562,61,0,1,False,1,Together,Graduation
CUST_0543,42,33039.0,2452,4,1,0,False,1,Married,Graduation
CUST_0544,40,81741.0,2537,75,0,0,False,0,Single,Graduation
CUST_0545,49,71499.0,2528,12,0,1,False,1,Together,Master
CUST_0546,50,62466.0,2324,13,0,1,False,1,Married,2n Cycle
CUST_0547,57,48799.0,2395,9,0,1,False,1,Divorced,PhD
CUST_0548,70,52157.0,2181,48,0,1,False,1,Together,PhD
CUST_0549,58,66565.0,2730,80,0,1,False,1,Single,Graduation
CUST_0550,69,29298.0,2454,60,1,1,False,2,Together,Master
CUST_0551,41,47691.0,2518,43,0,1,False,1,Single,Graduation
CUST_0552,50,38200.0,2728,19,1,1,False,2,Together,Graduation
CUST_0553,46,44989.0,2814,26,0,1,False,1,Married,Graduation
CUST_0554,52,38443.0,2312,58,1,1,False,2,Married,PhD
CUST_0555,42,38593.0,2448,42,1,0,False,1,Single,2n Cycle
CUST_0556,50,64413.0,2491,27,0,1,False,1,Together,PhD
CUST_0557,39,36959.0,2429,56,1,0,False,1,Married,Master
CUST_0558,43,61996.0,2673,27,0,1,False,1,Married,PhD
CUST_0559,52,51287.0,2248,10,1,1,False,2,Married,Graduation
CUST_0560,50,13260.0,2469,48,1,1,False,2,Married,Graduation
CUST_0561,54,47472.0,2445,39,1,1,False,2,Together,PhD
CUST_0562,64,54603.0,2514,85,1,1,False,2,Together,Master
CUST_0563,46,45207.0,2755,64,1,1,False,2,Married,PhD
CUST_0564,69,40689.0,2627,69,0,1,False,1,Together,Graduation
CUST_0565,53,47821.0,2411,54,1,1,False,2,Together,2n Cycle
CUST_0566,69,27450.0,2599,57,0,0,False,0,Married,Master
CUST_0567,37,39453.0,2246,64,1,0,False,1,Together,Graduation
CUST_0568,49,26850.0,2231,10,1,1,False,2,Together,2n Cycle
CUST_0569,65,79800.0,2803,65,0,0,False,0,Widow,Graduation
CUST_0570,59,61794.0,2447,74,0,1,False,1,Married,Master
CUST_0571,65,53863.0,2202,4,0,1,False,1,Together,Graduation
CUST_0572,61,24221.0,2472,94,0,0,False,0,Together,Graduation
CUST_0573,36,39684.0,2784,41,1,0,True,1,Single,PhD
CUST_0574,45,92163.0,2723,25,0,0,False,0,Married,Master
CUST_0575,55,69882.0,2390,94,0,0,False,0,Single,Master
CUST_0576,43,33178.0,2309,9,1,0,False,1,Together,Graduation
CUST_0577,48,59973.0,2450,47,0,0,False,0,Married,PhD
CUST_0578,45,17459.0,2442,12,1,0,False,1,Together,Master
CUST_0579,51,23910.0,2770,80,1,0,False,1,Divorced,Graduation
CUST_0580,51,42169.0,2412,20,1,1,False,2,Married,Master
CUST_0581,42,26224.0,2549,39,1,0,False,1,Married,2n Cycle
CUST_0582,39,31089.0,2840,57,1,0,False,1,Together,Graduation
CUST_0583,59,30081.0,2652,27,0,1,False,1,Single,Graduation
CUST_0584,60,62807.0,2826,83,0,1,False,1,Together,Graduation
CUST_0585,65,72906.0,2444,79,0,0,False,0,Single,Graduation
CUST_0586,72,61467.0,2726,69,0,2,False,2,Married,PhD
CUST_0587,54,49618.0,2678,77,1,1,False,2,Together,Master
CUST_0588,34,21888.0,2706,15,1,0,False,1,Single,Master
CUST_0589,47,42429.0,2297,99,0,1,False,1,Widow,Graduation
CUST_0590,64,26150.0,2634,61,2,1,False,3,Divorced,Graduation
CUST_0591,45,30801.0,2770,23,0,1,False,1,Married,Basic
CUST_0592,55,81168.0,2212,84,0,0,False,0,Married,Graduation
CUST_0593,51,26877.0,2473,74,0,0,False,0,Single,Master
CUST_0594,76,45006.0,2505,90,0,0,False,0,Widow,Master
CUST_0595,47,18978.0,2724,41,1,0,False,1,Married,Basic
CUST_0596,53,22574.0,2403,28,2,1,False,3,Married,Graduation
CUST_0597,51,48240.0,2756,73,0,0,False,0,Single,PhD
CUST_0598,46,45837.0,2497,88,1,1,False,2,Married,Graduation
CUST_0599,55,35791.0,2578,94,2,1,False,3,Single,Master
CUST_0600,42,54162.0,2627,31,1,1,False,2,Widow,Graduation
CUST_0601,60,30522.0,2840,6,0,1,False,1,Married,Master
CUST_0602,59,54456.0,2512,23,0,1,False,1,Married,PhD
CUST_0603,49,31632.0,2509,92,0,0,False,0,Single,Graduation
CUST_0604,71,72298.0,2270,52,0,0,False,0,Widow,Graduation
CUST_0605,42,36975.0,2342,50,1,0,False,1,Single,2n Cycle
CUST_0606,65,72635.0,2550,54,0,0,False,0,Married,2n Cycle
CUST_0607,44,13624.0,2684,93,1,0,False,1,Married,Graduation
CUST_0608,45,84196.0,2550,56,0,1,False,1,Single,Graduation
CUST_0609,60,70971.0,2805,28,0,1,False,1,Together,Graduation
CUST_0610,43,34487.0,2820,94,1,1,False,2,Divorced,PhD
CUST_0611,43,28769.0,2717,76,1,0,False,1,Single,Graduation
CUST_0612,50,69084.0,2381,43,1,0,False,1,Married,PhD
CUST_0613,62,65488.0,2175,46,0,0,False,0,Together,PhD
CUST_0614,50,62466.0,2324,13,0,1,False,1,Married,2n Cycle
CUST_0615,60,32218.0,2293,27,0,0,False,0,Single,2n Cycle
CUST_0616,47,83917.0,2596,12,0,0,False,0,Single,Graduation
CUST_0617,58,46102.0,2270,3,2,1,False,3,Divorced,Graduation
CUST_0618,68,84574.0,2549,72,0,0,False,0,Single,Graduation
CUST_0619,58,56181.0,2696,6,0,1,False,1,Married,Graduation
CUST_0620,70,63120.0,2798,53,0,1,False,1,Divorced,Master
CUST_0621,49,73691.0,2394,58,0,1,False,1,Married,Graduation
CUST_0622,60,63381.0,2791,78,0,1,False,1,Together,Graduation
CUST_0623,72,76140.0,2206,57,0,0,False,0,Together,PhD
CUST_0624,61,62859.0,2705,37,0,1,False,1,Divorced,PhD
CUST_0625,56,45906.0,2577,20,0,1,False,1,Single,Graduation
CUST_0626,73,77632.0,2635,73,0,0,False,0,Together,Master
CUST_0627,49,46463.0,2474,56,1,1,False,2,Married,PhD
CUST_0628,50,105471.0,2683,36,0,0,False,0,Together,Graduation
CUST_0629,50,55282.0,2357,9,1,0,False,1,Divorced,Master
CUST_0630,43,78710.0,2196,42,0,1,False,1,Married,Master
CUST_0631,62,66886.0,2445,28,0,1,False,1,Together,Graduation
CUST_0632,60,98777.0,2291,23,0,0,False,0,Single,Master
CUST_0633,35,29103.0,2830,38,1,0,False,1,Together,Graduation
CUST_0634,46,67445.0,2845,63,0,1,False,1,Married,Graduation
CUST_0635,70,50616.0,2236,71,0,1,False,1,Together,PhD
CUST_0636,65,49431.0,2854,9,0,1,False,1,Divorced,Graduation
CUST_0637,67,61278.0,2335,87,0,1,False,1,Together,Graduation
CUST_0638,62,26490.0,2804,92,0,0,False,0,Together,2n Cycle
CUST_0639,73,73059.0,2461,36,0,1,False,1,Together,PhD
CUST_0640,54,46734.0,2410,86,1,2,False,3,Single,PhD
CUST_0641,57,56253.0,2728,83,0,1,False,1,Together,Graduation
CUST_0642,35,19986.0,2386,74,1,0,False,1,Married,Graduation
CUST_0643,45,58330.0,2345,87,0,1,False,1,Widow,Graduation
CUST_0644,40,25965.0,2819,29,0,0,False,0,Married,Basic
CUST_0645,64,14661.0,2703,88,0,0,False,0,Together,Master
CUST_0646,61,18690.0,2707,77,0,0,False,0,Married,Graduation
CUST_0647,46,45068.0,2568,25,0,1,False,1,Together,PhD
CUST_0648,33,21063.0,2436,34,1,0,False,1,Single,Basic
CUST_0649,52,29187.0,2575,43,1,0,False,1,Married,PhD
CUST_0650,49,54690.0,2393,76,1,1,False,2,Married,2n Cycle
CUST_0651,56,59304.0,2494,81,0,1,False,1,Married,PhD
CUST_0652,58,59247.0,2392,87,0,2,False,2,Single,Master
CUST_0653,50,66731.0,2814,33,0,1,False,1,Widow,Graduation
CUST_0654,40,77353.0,2354,38,0,1,False,1,Married,Graduation
CUST_0655,45,52614.0,2734,63,0,1,False,1,Single,PhD
CUST_0656,46,26751.0,2197,26,2,0,False,2,Married,Graduation
CUST_0657,57,81300.0,2766,17,0,1,False,1,Married,PhD
CUST_0658,41,70337.0,2337,75,0,0,False,0,Single,Graduation
CUST_0659,35,36145.0,2537,13,1,0,False,1,Married,2n Cycle
CUST_0660,40,65295.0,2347,19,0,0,False,0,Single,PhD
CUST_0661,57,68118.0,2413,51,0,1,False,1,Divorced,Graduation
CUST_0662,53,68743.0,2827,81,0,0,False,0,Divorced,Graduation
CUST_0663,38,41039.0,2498,32,0,0,False,0,Together,2n Cycle
CUST_0664,65,38946.0,2407,84,0,1,False,1,Together,Graduation
CUST_0665,53,65777.0,2351,87,0,0,False,0,Together,Graduation
CUST_0666,44,66476.0,2638,99,0,1,False,1,Divorced,PhD
CUST_0667,48,86857.0,2814,96,0,0,False,0,Single,PhD
CUST_0668,31,77845.0,2203,40,0,0,False,0,Together,PhD
CUST_0669,51,69476.0,2431,3,0,0,False,0,Together,PhD
CUST_0670,60,50611.0,2792,98,0,1,False,1,Divorced,PhD
CUST_0671,50,61209.0,2467,73,0,0,False,0,Single,Graduation
CUST_0672,62,42315.0,2511,90,0,1,False,1,Together,Master
CUST_0673,68,13084.0,2398,29,0,0,False,0,Together,Basic
CUST_0674,71,47570.0,2555,3,1,1,False,2,Widow,Master
CUST_0675,59,61923.0,2497,94,0,2,False,2,Married,Master
CUST_0676,25,34824.0,2254,65,0,0,False,0,Single,Graduation
CUST_0677,71,26518.0,2606,33,1,1,False,2,Single,PhD
CUST_0678,59,45938.0,2397,46,0,0,False,0,Single,Graduation
CUST_0679,60,78468.0,2240,29,0,0,False,0,Together,Graduation
CUST_0680,47,78901.0,2444,99,0,1,False,1,Divorced,Graduation
CUST_0681,42,71427.0,2268,26,2,0,False,2,Married,Graduation
CUST_0682,42,71022.0,2297,30,0,1,False,1,Divorced,Graduation
CUST_0683,32,90247.0,2220,27,0,0,False,0,Single,Master
CUST_0684,52,41335.0,2344,24,1,0,False,1,Divorced,Master
CUST_0685,34,71952.0,2694,93,1,0,False,1,Married,Graduation
CUST_0686,50,35682.0,2161,34,1,0,False,1,Divorced,PhD
CUST_0687,69,43185.0,2604,88,0,1,False,1,Divorced,Graduation
CUST_0688,72,66375.0,2379,96,0,1,False,1,Together,PhD
CUST_0689,49,35178.0,2694,10,1,0,False,1,Married,Master
CUST_0690,34,25252.0,2511,26,1,0,False,1,Married,Graduation
CUST_0691,55,55250.0,2775,49,0,1,False,1,Single,Master
CUST_0692,45,33249.0,2653,11,1,0,False,1,Single,Graduation
CUST_0693,67,58398.0,2570,44,0,0,False,0,Together,Graduation
CUST_0694,38,50272.0,2485,75,1,0,False,1,Together,Graduation
CUST_0695,45,76618.0,2728,64,0,0,False,0,Married,PhD
CUST_0696,60,87305.0,2803,19,0,0,False,0,Divorced,2n Cycle
CUST_0697,42,25851.0,2662,45,1,0,False,1,Together,Graduation
CUST_0698,50,58710.0,2614,77,0,1,False,1,Divorced,Graduation
CUST_0699,62,45160.0,2251,9,1,1,False,2,Single,Graduation
CUST_0700,55,74806.0,2716,1,0,1,False,1,Married,Master
CUST_0701,66,59111.0,2582,90,0,0,False,0,Married,Graduation
CUST_0702,36,18988.0,2196,43,1,0,False,1,Married,PhD
CUST_0703,55,72190.0,2660,79,0,0,False,0,Married,Graduation
CUST_0704,44,7500.0,2856,19,1,0,False,1,Married,Graduation
CUST_0705,54,44794.0,2180,99,0,1,False,1,Married,Graduation
CUST_0706,65,80395.0,2377,62,0,0,False,0,Married,Graduation
CUST_0707,44,75012.0,2314,41,0,0,False,0,Divorced,Master
CUST_0708,55,56962.0,2420,60,2,1,False,3,Married,Master
CUST_0709,29,89891.0,2599,17,0,0,False,0,Together,Graduation
CUST_0710,71,35946.0,2434,24,1,1,False,2,Divorced,PhD
CUST_0711,67,53593.0,2850,60,1,1,False,2,Together,PhD
CUST_0712,42,66373.0,2541,57,1,1,False,2,Married,Graduation
CUST_0713,72,45072.0,2415,74,1,2,False,3,Divorced,PhD
CUST_0714,47,89694.0,2422,22,1,1,False,2,Divorced,Graduation
CUST_0715,71,72025.0,2220,46,0,0,False,0,Married,Graduation
CUST_0716,47,67432.0,2616,69,0,1,False,1,Married,Graduation
CUST_0717,68,70545.0,2185,29,0,1,False,1,Together,Master
CUST_0718,31,17487.0,2627,37,1,0,False,1,Married,Basic
CUST_0719,51,62882.0,2848,26,0,1,False,1,Together,Graduation
CUST_0720,67,64108.0,2622,8,0,1,False,1,Single,PhD
CUST_0721,64,34941.0,2639,26,1,1,False,2,Together,Master
CUST_0722,70,48767.0,2338,79,1,2,False,3,Single,PhD
CUST_0723,42,38702.0,2491,71,1,0,False,1,Together,2n Cycle
CUST_0724,56,82224.0,2314,83,0,0,False,0,Married,Graduation
CUST_0725,68,83844.0,2572,57,0,0,False,0,Together,Graduation
CUST_0726,45,17003.0,2361,37,1,0,False,1,Married,2n Cycle
CUST_0727,25,71163.0,2271,30,0,0,False,0,Single,Graduation
CUST_0728,50,33697.0,2446,34,1,0,False,1,Single,Graduation
CUST_0729,66,63564.0,2310,0,0,0,False,0,Married,2n Cycle
CUST_0730,48,83443.0,2339,89,0,0,False,0,Together,PhD
CUST_0731,62,51518.0,2428,92,0,1,False,1,Together,PhD
CUST_0732,45,58330.0,2345,87,0,1,False,1,Widow,Graduation
CUST_0733,51,80952.0,2645,20,0,0,False,0,Married,Graduation
CUST_0734,41,75507.0,2217,56,0,0,False,0,Together,Graduation
CUST_0735,42,63855.0,2664,28,0,0,False,0,Together,2n Cycle
CUST_0736,48,62220.0,2846,55,0,1,False,1,Together,PhD
CUST_0737,56,58512.0,2442,25,0,1,False,1,Married,Graduation
CUST_0738,41,40662.0,2630,0,1,0,False,1,Married,Master
CUST_0739,61,38829.0,2243,86,0,1,False,1,Married,PhD
CUST_0740,39,35523.0,2428,8,1,0,False,1,Married,2n Cycle
CUST_0741,53,79146.0,2225,33,1,1,False,2,Single,Graduation
CUST_0742,32,78285.0,2403,13,0,0,False,0,Married,Master
CUST_0743,42,31626.0,2574,12,1,0,False,1,Single,PhD
CUST_0744,68,75127.0,2197,92,0,0,False,0,Single,Graduation
CUST_0745,65,48726.0,2587,90,0,1,False,1,Married,Graduation
CUST_0746,43,74985.0,2815,8,0,0,False,0,Married,Graduation
CUST_0747,33,67430.0,2821,6,0,0,False,0,Together,Graduation
CUST_0748,55,46891.0,2460,91,0,1,False,1,Married,2n Cycle
CUST_0749,64,62058.0,2558,52,0,1,False,1,Married,Master
CUST_0750,41,72063.0,2520,3,0,1,False,1,Married,Graduation
CUST_0751,69,78939.0,2358,57,0,0,False,0,Married,PhD
CUST_0752,55,42720.0,2590,9,1,1,False,2,Single,Graduation
CUST_0753,48,33622.0,2601,22,1,1,False,2,Married,Graduation
CUST_0754,63,6835.0,2727,76,0,1,False,1,Together,PhD
CUST_0755,67,41452.0,2639,86,1,1,False,2,Together,Graduation
CUST_0756,55,40760.0,2462,64,0,1,False,1,Single,PhD
CUST_0757,62,74250.0,2313,90,0,0,False,0,Together,PhD
CUST_0758,65,51124.0,2352,79,1,1,False,2,Single,Master
CUST_0759,49,72258.0,2449,28,0,1,False,1,Single,Graduation
CUST_0760,46,71466.0,2244,86,0,0,False,0,Single,PhD
CUST_0761,44,36283.0,2235,42,1,1,False,2,Together,Graduation
CUST_0762,50,20587.0,2208,39,1,0,False,1,Single,Graduation
CUST_0763,48,30467.0,2261,8,1,0,False,1,Married,Graduation
CUST_0764,48,31590.0,2535,40,1,0,False,1,Together,Graduation
CUST_0765,34,20425.0,2767,5,1,0,False,1,Married,Basic
CUST_0766,60,17144.0,2293,96,1,1,False,2,Together,Master
CUST_0767,52,42564.0,2702,28,0,1,False,1,Divorced,PhD
CUST_0768,42,43783.0,2190,22,1,0,False,1,Married,Master
CUST_0769,44,40780.0,2818,30,0,1,False,1,Divorced,Graduation
CUST_0770,75,62847.0,2689,45,0,0,False,0,Together,Master
CUST_0771,63,82017.0,2758,58,0,0,False,0,Married,PhD
CUST_0772,70,16813.0,2504,49,0,0,False,0,Single,Graduation
CUST_0773,42,51267.0,2402,37,1,1,False,2,Married,Graduation
CUST_0774,59,46524.0,2609,70,0,1,False,1,Single,Graduation
CUST_0775,58,45183.0,2684,33,0,0,False,0,Single,Master
CUST_0776,66,70421.0,2160,98,0,1,False,1,Married,PhD
CUST_0777,55,60161.0,2773,17,0,1,False,1,Divorced,2n Cycle
CUST_0778,47,73926.0,2643,54,0,0,False,0,Together,Graduation
CUST_0779,52,19329.0,2356,39,1,0,False,1,Married,Graduation
CUST_0780,50,61872.0,2357,81,0,1,False,1,Married,Master
CUST_0781,64,46984.0,2619,71,1,1,False,2,Widow,Graduation
CUST_0782,69,34838.0,2685,62,1,1,False,2,Married,Graduation
CUST_0783,76,82716.0,2395,8,0,0,False,0,Single,PhD
CUST_0784,62,48192.0,2608,76,0,0,False,0,Married,Graduation
CUST_0785,44,49681.0,2396,66,0,2,False,2,Married,Master
CUST_0786,49,56850.0,2257,83,0,1,False,1,Married,Master
CUST_0787,63,55267.0,2410,28,0,1,False,1,Married,Graduation
CUST_0788,48,59666.0,2623,87,1,1,False,2,Married,Graduation
CUST_0789,48,72504.0,2608,43,0,1,False,1,Single,Graduation
CUST_0790,39,26872.0,2415,0,0,0,False,0,Married,Graduation
CUST_0791,48,21359.0,2594,1,1,0,False,1,Single,Graduation
CUST_0792,45,73170.0,2188,1,0,0,False,0,Single,Graduation
CUST_0793,65,52750.0,2669,72,0,1,False,1,Married,Master
CUST_0794,34,91820.0,2377,72,0,0,False,0,Together,PhD
CUST_0795,50,65968.0,2207,12,0,1,False,1,Together,PhD
CUST_0796,44,30772.0,2268,89,1,1,False,2,Married,Graduation
CUST_0797,66,22507.0,2741,67,0,0,False,0,Single,Graduation
CUST_0798,48,65685.0,2251,54,0,1,False,1,Married,Graduation
