fact_software_sales_id,product_sk,country_sk,price_category_sk,rating_category_sk,popularity_category_sk,price_usd,price_numeric,currency,product_star_rating,product_num_ratings,popularity_weighted_score,price_efficiency,popularity_percentile,page,rank
222,219,3,3.0,3,3,49.99,49.99,USD,4.4,167.0,22.545441509374342,0.08800000000000001,0.8702902704674553,1,23
223,220,3,3.0,4,2,59.95,59.95,USD,4.6,12.0,11.798767044323068,0.07671781187458304,0.06253582781802074,1,24
224,221,3,3.0,3,2,49.99,49.99,USD,4.4,17.0,12.717635734743125,0.08800000000000001,0.08859242274219604,1,25
225,222,3,2.0,3,3,21.95,21.95,USD,4.3,123.0,20.727210732101657,0.19581056466302366,0.6409922351347126,1,26
226,223,3,3.0,2,3,74.99,74.99,USD,3.9,77.0,16.99116442408941,0.052,0.4012715618322998,1,27
227,224,3,3.0,2,3,49.99,49.99,USD,3.9,77.0,16.99116442408941,0.078,0.4012715618322998,1,28
228,225,3,3.0,2,4,39.99,39.99,USD,3.6,518.0,22.5068539793972,0.09,2.699463234144562,1,29
229,226,3,2.0,3,2,24.99,24.99,USD,4.3,21.0,13.291482549440758,0.172,0.10943769868153629,1,30
230,227,3,2.0,2,3,24.99,24.99,USD,3.9,193.0,20.54464682034698,0.156,1.0057845640731669,1,31
231,228,3,2.0,2,3,24.95,24.95,USD,3.4,63.0,14.140202483422883,0.1362179487179487,0.3283130960446089,1,32
232,229,3,4.0,2,4,100.0,100.0,USD,3.7,285.0,20.927169700033456,0.036996300369963,1.4852259106779926,1,33
233,230,3,3.0,3,5,99.99,99.99,USD,4.2,1858.0,31.616734748430066,0.042,9.682630673823544,1,34
234,231,3,4.0,3,4,215.0,215.0,USD,4.0,377.0,23.739576782478352,0.018603785870424633,1.964667257282818,1,35
235,232,3,2.0,3,3,24.99,24.99,USD,4.1,92.0,18.58365792192835,0.16399999999999998,0.4794413466048256,1,36
236,233,3,3.0,3,3,39.99,39.99,USD,4.0,104.0,18.615841400630092,0.1,0.5419771744228464,1,37
237,234,3,3.0,3,4,31.48,31.48,USD,4.4,568.0,27.91307391015586,0.13972689742775485,2.960029183386315,1,38
238,235,3,3.0,2,2,87.99,87.99,USD,3.0,15.0,8.317766166719343,0.03409090909090909,0.07816978477252592,1,39
239,236,3,2.0,2,4,19.99,19.99,USD,3.5,215.0,18.81347442689458,0.175,1.1204335817395383,1,40
240,237,3,2.0,2,5,19.77,19.77,USD,3.3,2355.0,25.623577797745874,0.16683518705763395,12.27265620928657,1,41
241,238,3,3.0,2,3,40.0,40.0,USD,3.0,93.0,13.629884346810012,0.07498125468632842,0.48465266558966075,1,42
242,239,3,4.0,2,2,319.99,319.99,USD,3.5,3.0,4.852030263919617,0.0109375,0.015633956954505184,1,43
243,240,3,3.0,2,3,40.0,40.0,USD,3.8,90.0,17.141266124764027,0.094976255936016,0.46901870863515555,1,44
244,241,3,2.0,3,2,29.55,29.55,USD,4.4,38.0,16.119671242970444,0.14884979702300405,0.19803012142373236,1,45
245,242,3,4.0,4,2,598.0,598.0,USD,5.0,1.0,3.4657359027997265,0.008361064196250899,0.005211318984835062,1,46
246,243,3,2.0,3,2,29.99,29.99,USD,4.3,37.0,15.641620486823458,0.14333333333333334,0.1928188024388973,1,47
247,244,3,4.0,2,3,180.0,180.0,USD,3.6,177.0,18.654420781051506,0.019998888950613858,0.9224034603158059,1,48
248,245,3,4.0,3,2,310.0,310.0,USD,4.2,5.0,7.525389770757831,0.0135479500661269,0.02605659492417531,1,49
249,246,3,2.0,3,3,21.98,21.98,USD,4.0,75.0,17.322933361145324,0.18190086402910413,0.3908489238626296,1,50
250,247,3,2.0,3,3,11.69,11.69,USD,4.3,89.0,19.34918158242014,0.36752136752136755,0.46380738965032053,2,51
251,248,3,3.0,3,4,59.99,59.99,USD,4.2,201.0,22.294724329085064,0.07,1.0474751159518474,2,52
252,249,3,3.0,3,3,67.98,67.98,USD,4.4,78.0,19.225570550854897,0.06471539932342991,0.4064828808171348,2,53
253,250,3,2.0,2,3,24.99,24.99,USD,3.3,93.0,14.992872781491013,0.132,0.48465266558966075,2,54
254,155,3,4.0,3,3,201.64,201.64,USD,4.3,105.0,20.052788104681888,0.02132407636994793,0.5471884934076815,2,55
255,251,3,4.0,3,3,239.99,239.99,USD,4.2,120.0,20.142320291506316,0.0175,0.6253582781802074,2,56
256,252,3,3.0,2,4,51.59,51.59,USD,3.6,255.0,19.962638800126424,0.06976744186046512,1.3288863411329408,2,57
257,143,3,3.0,3,5,89.95,89.95,USD,4.1,4732.0,34.695489572615614,0.04557581147176522,24.65996143623951,2,58
258,253,3,3.0,3,3,39.99,39.99,USD,4.0,104.0,18.615841400630092,0.1,0.5419771744228464,2,59
259,254,3,2.0,2,3,24.99,24.99,USD,3.9,98.0,17.9209674155249,0.156,0.510709260513836,2,60
260,105,3,4.0,3,5,184.84,184.84,USD,4.1,1957.0,31.076683174670865,0.02218014606437652,10.198551253322217,2,61
261,255,3,3.0,4,3,69.29,69.29,USD,4.8,114.0,22.7756742161436,0.06926406926406925,0.594090364271197,2,62
262,256,3,3.0,3,4,59.0,59.0,USD,4.0,453.0,24.472388792165393,0.06778512116590409,2.3607275001302828,2,63
263,163,3,3.0,2,5,38.07,38.07,USD,3.9,1976.0,29.598409710365406,0.10241596638655462,10.297566314034082,2,64
264,257,3,2.0,3,4,24.99,24.99,USD,4.0,573.0,25.410517585278267,0.16,2.9860857783104904,2,65
265,258,3,4.0,4,3,129.98,129.98,USD,4.7,65.0,19.691377287524197,0.03615662743287946,0.338735734014279,2,66
266,259,3,2.0,4,3,22.99,22.99,USD,4.5,146.0,22.456946640504313,0.1956521739130435,0.760852571785919,2,67
267,260,3,4.0,2,3,114.99,114.99,USD,3.9,77.0,16.99116442408941,0.03391304347826087,0.4012715618322998,2,68
268,261,3,2.0,3,4,29.6,40.0,CAD,4.0,235.0,21.855327220102442,0.13508949679162444,1.2246599614362395,2,69
269,262,3,2.0,2,3,16.99,16.99,USD,3.9,77.0,16.99116442408941,0.22941176470588234,0.4012715618322998,2,70
270,263,3,3.0,2,2,99.95,99.95,USD,3.5,34.0,12.443718215212947,0.0350140056022409,0.1771848454843921,2,71
271,264,3,2.0,3,1,21.0,21.0,USD,4.0,0.0,0.0,0.19038553069966682,0.0,2,72
272,265,3,4.0,2,2,199.9,199.9,USD,3.1,46.0,11.935457565301181,0.015506978140163073,0.2397206733024128,2,73
273,266,3,4.0,4,2,200.0,200.0,USD,4.5,12.0,11.542272108576915,0.02249887505624719,0.06253582781802074,2,74
274,267,3,3.0,2,2,34.46,34.46,USD,3.1,24.0,9.978515057091421,0.0899332753118654,0.12507165563604147,2,75
275,268,3,3.0,3,2,96.36,96.36,USD,4.2,38.0,15.386958913744515,0.04358202760195081,0.19803012142373236,2,76
276,269,3,2.0,2,4,24.99,24.99,USD,3.6,240.0,19.745268960566356,0.14400000000000002,1.2507165563604148,2,77
277,270,3,2.0,2,3,24.97,24.97,USD,3.6,83.0,15.950940475835928,0.14411529223378702,0.4325394757413102,2,78
278,271,3,3.0,2,3,84.99,84.99,USD,3.9,77.0,16.99116442408941,0.04588235294117647,0.4012715618322998,2,79
279,272,3,2.0,3,3,29.71,29.71,USD,4.1,165.0,20.959149932261827,0.13795423956931357,0.8598676324977852,2,80
280,273,3,3.0,3,2,34.85,34.85,USD,4.4,39.0,16.23106959810132,0.1262191623637407,0.2032414404085674,2,81
281,274,3,4.0,4,2,311.88,311.88,USD,5.0,4.0,8.047189562170502,0.016031293084100163,0.020845275939340248,2,82
282,275,3,3.0,4,3,34.99,34.99,USD,4.6,107.0,21.53780364477141,0.13142857142857142,0.5576111313773515,2,83
283,199,3,3.0,2,2,39.95,39.95,USD,3.8,46.0,14.630560886498222,0.09509509509509509,0.2397206733024128,2,84
284,276,3,3.0,4,4,39.97,39.97,USD,4.5,237.0,24.625218031521637,0.11255627813906954,1.2350825994059096,2,85
285,277,3,3.0,4,2,38.21,38.21,USD,5.0,9.0,11.51292546497023,0.13082155939298798,0.046901870863515556,2,86
286,278,3,2.0,2,2,14.97,14.97,USD,3.8,29.0,12.92455005031619,0.253671562082777,0.15112825056021678,2,87
287,279,3,3.0,2,4,66.67,66.67,USD,3.9,417.0,23.53837758684655,0.05848830233953209,2.173120016676221,2,88
288,280,3,3.0,2,3,44.99,44.99,USD,3.9,77.0,16.99116442408941,0.08666666666666667,0.4012715618322998,2,89
289,281,3,3.0,2,4,97.2,97.2,USD,3.6,685.0,23.511159459813186,0.03703322703425573,3.5697535046120175,2,90
290,282,3,4.0,2,2,155.88,155.88,USD,3.8,7.0,7.901877858383376,0.024376162678811982,0.036479232893845435,2,91
291,283,3,3.0,4,3,56.62,56.62,USD,4.6,54.0,18.433732652069367,0.08122903054917888,0.28141122518109335,2,92
292,284,3,2.0,2,3,21.96,21.96,USD,3.7,116.0,17.6200435587517,0.16841147018661812,0.6045130022408671,2,93
293,285,3,4.0,3,2,150.0,150.0,USD,4.2,14.0,11.373810844629283,0.027998133457769483,0.07295846578769087,2,94
294,286,3,2.0,3,2,19.93,19.93,USD,4.0,14.0,10.83220080440884,0.20060180541624872,0.07295846578769087,2,95
295,287,3,3.0,2,4,96.02,96.02,USD,3.6,220.0,19.43338572546391,0.03748828491096532,1.1464901766637134,2,96
296,288,3,4.0,3,1,799.0,799.0,USD,4.0,0.0,0.0,0.005006195166518567,0.0,2,97
297,289,3,2.0,2,3,12.4,12.4,USD,3.6,50.0,14.154572277807572,0.290088638195004,0.2605659492417531,2,98
298,290,3,2.0,4,4,21.95,21.95,USD,4.6,716.0,30.24534886675825,0.209471766848816,3.7313043931419045,2,99
299,291,3,3.0,4,2,99.0,99.0,USD,5.0,6.0,9.729550745276565,0.050499949500050496,0.03126791390901037,2,100
300,292,4,4.0,4,3,155.0,155.0,USD,4.6,74.0,19.860445322267026,0.029675504806141537,0.3856376048777946,1,1
301,293,4,4.0,3,3,135.0,135.0,USD,4.2,61.0,17.333964417189385,0.031108806755055184,0.31789045807493876,1,2
302,244,4,3.0,2,3,90.0,90.0,USD,3.6,176.0,18.634139037265783,0.03999555604932785,0.9171921413309709,1,3
303,294,4,4.0,3,3,165.64,165.64,USD,4.2,61.0,17.333964417189385,0.02535466344702687,0.31789045807493876,1,4
304,295,4,3.0,2,4,85.0,85.0,USD,3.8,204.0,20.22743792072595,0.04470062345606399,1.0631090729063526,1,5
305,296,4,3.0,4,2,30.95,30.95,USD,4.7,4.0,7.564358188440272,0.15180878552971577,0.020845275939340248,1,6
306,297,4,4.0,1,2,163.14,163.14,USD,1.0,1.0,0.6931471805599453,0.006129328838492186,0.005211318984835062,1,7
307,298,4,4.0,3,1,160.0,160.0,USD,4.3,0.0,0.0,0.02687332041747391,0.0,1,8
308,299,4,2.0,4,2,15.99,15.99,USD,5.0,2.0,5.493061443340549,0.3125,0.010422637969670124,1,9
309,300,4,4.0,3,5,112.16,112.16,USD,4.3,1684.0,31.946939623981784,0.03833467058928412,8.775861170462244,1,10
310,301,4,2.0,2,2,28.99,28.99,USD,3.7,19.0,11.084209412149766,0.12758620689655173,0.09901506071186618,1,11
311,302,4,3.0,4,2,30.95,30.95,USD,4.7,4.0,7.564358188440272,0.15180878552971577,0.020845275939340248,1,12
312,303,4,2.0,3,1,23.89,23.89,USD,4.3,0.0,0.0,0.17991631799163177,0.0,1,13
313,304,4,3.0,2,2,64.95,64.95,USD,3.8,9.0,8.749823353377375,0.0584975369458128,0.046901870863515556,1,14
314,305,4,4.0,4,2,119.99,119.99,USD,5.0,2.0,5.493061443340549,0.041666666666666664,0.010422637969670124,1,15
315,306,4,4.0,4,2,244.71,244.71,USD,5.0,1.0,3.4657359027997265,0.02043151356652501,0.005211318984835062,1,16
316,307,4,4.0,4,2,378.0,378.0,USD,5.0,1.0,3.4657359027997265,0.013227163302558133,0.005211318984835062,1,17
317,308,4,3.0,4,2,69.99,69.99,USD,5.0,2.0,5.493061443340549,0.07142857142857142,0.010422637969670124,1,18
318,309,4,3.0,4,2,50.0,50.0,USD,4.7,5.0,8.421269505371859,0.09398120375924816,0.02605659492417531,1,19
319,310,4,3.0,4,2,69.99,69.99,USD,5.0,2.0,5.493061443340549,0.07142857142857142,0.010422637969670124,1,20
320,311,4,4.0,2,2,320.77,320.77,USD,3.0,2.0,3.295836866004329,0.009352204002743314,0.010422637969670124,1,21
321,312,4,4.0,4,2,219.0,219.0,USD,4.6,20.0,14.004803213527746,0.021003607141226427,0.10422637969670125,1,22
322,313,4,2.0,2,2,25.99,25.99,USD,3.5,8.0,7.690286020676768,0.1346153846153846,0.041690551878680496,1,23
323,314,4,3.0,4,2,94.95,94.95,USD,5.0,7.0,10.39720770839918,0.05265374894692502,0.036479232893845435,1,24
324,315,4,2.0,2,2,28.99,28.99,USD,3.7,6.0,7.199867551504659,0.12758620689655173,0.03126791390901037,1,25
325,316,4,3.0,3,2,48.73375,74.975,AUD,4.2,28.0,14.142642485943192,0.08616489293499167,0.14591693157538174,1,26
326,317,4,2.0,3,2,19.0,19.0,USD,4.2,3.0,5.8224363167035404,0.22093634928984743,0.015633956954505184,1,27
327,318,4,3.0,3,2,48.73375,74.975,AUD,4.0,8.0,8.788898309344878,0.08206180279523016,0.041690551878680496,1,28
328,319,4,4.0,4,3,444.73,444.73,USD,4.6,121.0,22.098496805772978,0.010343121823987047,0.6305695971650425,1,29
329,320,4,3.0,2,2,74.95,74.95,USD,3.9,8.0,8.569175851611256,0.05202774813233724,0.041690551878680496,1,30
330,321,4,4.0,3,1,129.0,129.0,USD,4.3,0.0,0.0,0.033330749554298114,0.0,1,31
331,322,4,3.0,4,4,59.3,59.3,USD,4.5,672.0,29.302853983401274,0.07587253414264038,3.502006357809161,1,32
332,323,4,3.0,4,2,62.95,62.95,USD,4.7,4.0,7.564358188440272,0.07465057179161372,0.020845275939340248,1,33
333,324,4,3.0,3,1,30.35,30.35,USD,4.3,0.0,0.0,0.1416337285902503,0.0,1,34
334,325,4,4.0,2,2,107.99,107.99,USD,3.3,13.0,8.708889187730353,0.030555555555555555,0.0677471468028558,1,35
335,326,4,3.0,4,2,54.95,54.95,USD,4.7,4.0,7.564358188440272,0.08551673944687045,0.020845275939340248,1,36
336,327,4,3.0,4,2,33.95,33.95,USD,4.7,4.0,7.564358188440272,0.13839811542991756,0.020845275939340248,1,37
337,328,4,3.0,2,2,69.0,69.0,USD,3.9,4.0,6.276807858492991,0.056513548761049116,0.020845275939340248,1,38
338,329,4,3.0,4,2,31.95,31.95,USD,4.7,4.0,7.564358188440272,0.14705882352941177,0.020845275939340248,1,39
339,330,4,3.0,4,2,64.95,64.95,USD,4.7,4.0,7.564358188440272,0.07235221674876846,0.020845275939340248,1,40
340,331,4,3.0,4,2,39.99,39.99,USD,5.0,2.0,5.493061443340549,0.125,0.010422637969670124,1,41
341,332,4,2.0,4,2,29.95,29.95,USD,4.7,4.0,7.564358188440272,0.1568758344459279,0.020845275939340248,1,42
342,333,4,3.0,4,2,59.99,59.99,USD,5.0,1.0,3.4657359027997265,0.08333333333333333,0.005211318984835062,1,43
343,334,4,3.0,2,4,43.0,43.0,USD,3.7,504.0,23.030866188318832,0.08602650546384563,2.626504768356871,1,44
344,335,4,4.0,3,1,897.49,897.49,USD,4.3,0.0,0.0,0.0047910863509749305,0.0,1,45
345,336,4,3.0,4,2,48.73375,74.975,AUD,5.0,1.0,3.4657359027997265,0.1025772534940377,0.005211318984835062,1,46
346,81,4,3.0,3,4,49.99,49.99,USD,4.2,613.0,26.963978698218,0.084,3.1945385377038926,1,47
347,247,4,1.0,3,3,9.99,9.99,USD,4.3,89.0,19.34918158242014,0.43,0.46380738965032053,1,48
348,337,4,3.0,3,4,48.73375,74.975,AUD,4.0,285.0,22.62396724327941,0.08206180279523016,1.4852259106779926,1,49
349,338,4,4.0,3,1,326.28,326.28,USD,4.3,0.0,0.0,0.013178460878359742,0.0,1,50
350,339,4,3.0,4,2,99.99,99.99,USD,5.0,2.0,5.493061443340549,0.05,0.010422637969670124,2,51
351,340,4,1.0,3,4,6.99,6.99,USD,4.1,865.0,27.73192812510598,0.5857142857142856,4.507790921882329,2,52
352,341,4,3.0,4,2,36.95,36.95,USD,4.7,4.0,7.564358188440272,0.12716450216450217,0.020845275939340248,2,53
353,186,4,3.0,4,5,93.88,93.88,USD,4.7,1189.0,33.2840303546962,0.05005857918841197,6.196258272968888,2,54
354,342,4,3.0,2,3,75.0,75.0,USD,3.2,135.0,15.720495634355368,0.042660978536195174,0.7035280629527334,2,55
355,343,4,4.0,1,2,249.0,249.0,USD,1.0,2.0,1.0986122886681098,0.0040159029757841054,0.010422637969670124,2,56
356,344,4,3.0,3,4,48.73375,74.975,AUD,4.2,272.0,23.559781539776832,0.08616489293499167,1.4174787638751367,2,57
357,345,4,3.0,4,2,31.95,31.95,USD,4.7,4.0,7.564358188440272,0.14705882352941177,0.020845275939340248,2,58
358,346,4,4.0,2,3,415.1,415.1,USD,3.7,72.0,15.874699932249047,0.008913300089133,0.37521496690812445,2,59
359,347,4,2.0,4,2,17.99,17.99,USD,5.0,2.0,5.493061443340549,0.2777777777777778,0.010422637969670124,2,60
360,348,4,3.0,4,5,49.98,49.98,USD,4.8,1385.0,34.72405046279927,0.09601920384076816,7.217676793996561,2,61
361,349,4,4.0,4,2,149.99,149.99,USD,5.0,2.0,5.493061443340549,0.03333333333333333,0.010422637969670124,2,62
362,350,4,3.0,2,2,48.73375,74.975,AUD,3.6,11.0,8.945663939236802,0.07385562251570714,0.05732450883318568,2,63
363,351,4,3.0,4,2,48.73375,74.975,AUD,5.0,14.0,13.54025100551105,0.1025772534940377,0.07295846578769087,2,64
364,352,4,4.0,3,1,193.59,193.59,USD,4.3,0.0,0.0,0.02221074380165289,0.0,2,65
365,353,4,4.0,3,5,179.0,179.0,USD,4.0,1069.0,27.901655709823807,0.022345120384336073,5.5708999947886815,2,66
366,354,4,3.0,3,2,48.73375,74.975,AUD,4.1,11.0,10.1881172641308,0.0841133478651109,0.05732450883318568,2,67
367,355,4,3.0,3,5,48.73375,74.975,AUD,4.3,1614.0,31.764488013324055,0.08821643800487242,8.41106884152379,2,68
368,356,4,3.0,3,5,48.73375,74.975,AUD,4.3,9512.0,39.38978262178776,0.08821643800487242,49.5700661837511,2,69
369,357,4,3.0,3,1,60.95,60.95,USD,4.3,0.0,0.0,0.07053805774278214,0.0,2,70
370,358,4,4.0,4,3,319.0,319.0,USD,4.6,129.0,22.390658472095677,0.014419610670511895,0.672260149043723,2,71
371,359,4,3.0,2,3,84.18,84.18,USD,3.7,135.0,18.176823077223396,0.04394821237676683,0.7035280629527334,2,72
372,360,4,4.0,3,1,356.6,356.6,USD,4.3,0.0,0.0,0.012057990521858613,0.0,2,73
373,361,4,3.0,4,2,48.73375,74.975,AUD,4.6,18.0,13.544419304165624,0.09437107321451468,0.09380374172703111,2,74
374,362,4,3.0,3,4,89.95,89.95,USD,4.2,319.0,24.226948182333842,0.04668741662961316,1.6624107561623847,2,75
375,363,4,4.0,2,2,198.42,198.42,USD,3.8,5.0,6.808685983066608,0.01915033009121605,0.02605659492417531,2,76
376,364,4,3.0,3,5,48.73375,74.975,AUD,4.3,2072.0,32.83803408347385,0.08821643800487242,10.797852936578249,2,77
377,365,4,2.0,3,2,17.0,17.0,USD,4.0,8.0,8.788898309344878,0.23515579071134624,0.041690551878680496,2,78
378,366,4,2.0,3,1,29.99,29.99,USD,4.3,0.0,0.0,0.14333333333333334,0.0,2,79
379,367,4,3.0,4,2,48.73375,74.975,AUD,5.0,9.0,11.51292546497023,0.1025772534940377,0.046901870863515556,2,80
380,368,4,3.0,3,2,48.73375,74.975,AUD,4.2,42.0,15.797040485912962,0.08616489293499167,0.21887539736307257,2,81
381,165,4,4.0,3,5,159.95,159.95,USD,4.3,2218.0,33.13069126861015,0.02688172043010753,11.558705508364167,2,82
382,369,4,4.0,3,1,129.0,129.0,USD,4.3,0.0,0.0,0.033330749554298114,0.0,2,83
383,370,4,4.0,3,3,179.0,179.0,USD,4.0,74.0,17.26995245414524,0.022345120384336073,0.3856376048777946,2,84
384,371,4,3.0,3,2,48.73375,74.975,AUD,4.2,8.0,9.228343224812123,0.08616489293499167,0.041690551878680496,2,85
385,372,4,4.0,3,3,319.0,319.0,USD,4.0,102.0,18.538915952918543,0.01253879188740165,0.5315545364531763,2,86
386,373,4,3.0,2,2,51.0,51.0,USD,3.4,35.0,12.183964390750774,0.0666535973338561,0.18239616446922716,2,87
387,374,4,3.0,2,4,97.53,97.53,USD,3.8,343.0,22.194438298018913,0.03895837605085093,1.7874824117984263,2,88
388,375,4,3.0,4,2,62.95,62.95,USD,4.7,4.0,7.564358188440272,0.07465057179161372,0.020845275939340248,2,89
389,376,4,3.0,4,3,48.73375,74.975,AUD,4.5,83.0,19.93867559479491,0.09231952814463393,0.4325394757413102,2,90
390,377,4,3.0,1,2,48.73375,74.975,AUD,1.0,1.0,0.6931471805599453,0.02051545069880754,0.005211318984835062,2,91
391,378,4,1.0,4,2,8.95,8.95,USD,5.0,1.0,3.4657359027997265,0.5580357142857143,0.005211318984835062,2,92
392,379,4,3.0,2,2,48.73375,74.975,AUD,3.8,3.0,5.267918572255584,0.07795871265546865,0.015633956954505184,2,93
393,380,4,3.0,2,2,66.0,66.0,USD,3.3,13.0,8.708889187730353,0.0499924253900924,0.0677471468028558,2,94
394,381,4,3.0,2,3,48.73375,74.975,AUD,3.7,73.0,15.925040844855431,0.0759071675855879,0.3804262858929595,2,95
395,382,4,3.0,4,2,48.73375,74.975,AUD,5.0,11.0,12.424533248940001,0.1025772534940377,0.05732450883318568,2,96
396,383,4,3.0,4,2,98.88,98.88,USD,5.0,2.0,5.493061443340549,0.05056122964910507,0.010422637969670124,2,97
397,384,4,3.0,3,5,48.73375,74.975,AUD,4.2,2859.0,33.426022996018375,0.08616489293499167,14.899160977643442,2,98
398,385,4,4.0,4,2,210.98,210.98,USD,4.6,3.0,6.376954061151496,0.021801981136546755,0.015633956954505184,2,99
399,386,4,3.0,3,5,48.73375,74.975,AUD,4.3,9512.0,39.38978262178776,0.08821643800487242,49.5700661837511,2,100
400,387,5,4.0,4,5,2752.92,2549.0,EUR,4.8,15190.0,46.21660044579678,0.001743596822294791,79.15993537964458,1,1
401,388,5,4.0,3,5,12958.92,11999.0,EUR,4.1,19189.0,40.434792814907155,0.00031638414591328136,100.0,1,2
402,389,5,4.0,4,5,2806.92,2599.0,EUR,4.8,15190.0,46.21660044579678,0.0017100533322883004,79.15993537964458,1,3
403,390,5,4.0,3,5,11770.92,10899.0,EUR,4.1,19189.0,40.434792814907155,0.00034831572356644713,100.0,1,4
404,391,5,4.0,4,4,1294.92,1199.0,EUR,4.6,850.0,31.03349579143752,0.003552315569181345,4.429621137109803,1,5
405,392,5,4.0,3,5,1393.2,1290.0,EUR,4.1,6351.0,35.901752512000584,0.0029428442230532365,33.09708687268748,1,6
406,393,5,4.0,3,4,8576.28,7941.0,EUR,4.1,213.0,22.00050166158959,0.0004780621923932142,1.1100109437698682,1,7
407,394,5,4.0,3,5,9178.92,8499.0,EUR,4.1,19189.0,40.434792814907155,0.00044667515712615736,100.0,1,8
408,395,5,4.0,4,5,2785.32,2579.0,EUR,4.8,15190.0,46.21660044579678,0.0017233146521238056,79.15993537964458,1,9
409,396,5,4.0,4,5,3454.92,3199.0,EUR,4.6,2695.0,36.33781257134811,0.0013314307381046791,14.044504664130491,1,10
410,397,5,4.0,3,4,1726.92,1599.0,EUR,4.2,595.0,26.839010801674473,0.0024320615195752,3.1007347959768614,1,11
411,398,5,4.0,3,5,3778.92,3499.0,EUR,4.2,8073.0,37.78489806593412,0.0011114257210374364,42.070978164573454,1,12
412,399,5,4.0,3,5,1651.3200000000002,1529.0,EUR,4.3,5028.0,36.648798675539446,0.0026039616551506964,26.202511855750693,1,13
413,400,5,4.0,3,4,1726.92,1599.0,EUR,4.2,679.0,27.392789752314638,0.0024320615195752,3.538485590703007,1,14
414,401,5,4.0,3,5,2570.4,2380.0,EUR,4.2,8073.0,37.78489806593412,0.0016339805711929223,42.070978164573454,1,15
415,402,5,4.0,3,5,1240.92,1149.0,EUR,4.0,3435.0,32.56825313241659,0.0032233889099304554,17.90088071290844,1,16
416,403,5,4.0,3,5,1078.92,999.0,EUR,4.1,5784.0,35.51839692247388,0.0038000611717164223,30.142269008286,1,17
417,404,5,4.0,3,5,1510.92,1399.0,EUR,4.1,6351.0,35.901752512000584,0.002713560522327308,33.09708687268748,1,18
418,405,5,4.0,3,5,3238.92,2999.0,EUR,4.3,1765.0,32.14883123900479,0.001327598929276026,9.197978008233884,1,19
419,406,5,4.0,4,5,4318.92,3999.0,EUR,4.6,2005.0,34.97793065520065,0.0010650786190098008,10.4486945645943,1,20
420,407,5,4.0,4,4,2158.92,1999.0,EUR,4.5,682.0,29.369226868068555,0.0020843658664245713,3.5541195476575123,1,21
421,408,5,4.0,3,4,2212.92,2049.0,EUR,4.1,502.0,25.504419697408927,0.0018527472626788913,2.616082130387201,1,22
422,409,5,4.0,3,4,858.6,795.0,EUR,4.2,331.0,24.38156686944925,0.004891627164836189,1.7249465839804055,1,23
423,410,5,4.0,3,5,2700.0,2500.0,EUR,4.3,4553.0,36.22217336048185,0.001592586694123355,23.727135337954035,1,24
424,411,5,4.0,4,5,2860.92,2649.0,EUR,4.7,9050.0,42.819963480787706,0.0016428224388572946,47.162436812757306,1,25
425,412,5,4.0,2,4,15757.2,14590.0,EUR,3.8,801.0,25.411012709892756,0.0002411594438355521,4.174266506852884,1,26
426,413,5,4.0,2,4,13822.92,12799.0,EUR,3.8,801.0,25.411012709892756,0.00027490553739330226,4.174266506852884,1,27
427,414,5,4.0,3,5,3562.92,3299.0,EUR,4.2,1009.0,29.054363561308282,0.0011788050845792648,5.2582208556985774,1,28
428,415,5,4.0,4,4,39841.200000000004,36890.0,EUR,4.6,478.0,28.389822748090207,0.00011545834074818508,2.4910104747511594,1,29
429,416,5,4.0,3,5,4210.92,3899.0,EUR,4.2,1009.0,29.054363561308282,0.0009974043738556566,5.2582208556985774,1,30
430,417,5,4.0,4,5,2806.92,2599.0,EUR,4.8,15190.0,46.21660044579678,0.0017100533322883004,79.15993537964458,1,31
431,418,5,4.0,3,4,2104.92,1949.0,EUR,4.2,266.0,23.46644436528105,0.001995315758718817,1.3862108499661263,1,32
432,419,5,4.0,3,5,4102.92,3799.0,EUR,4.3,4553.0,36.22217336048185,0.001048031528688035,23.727135337954035,1,33
433,420,5,4.0,3,5,2050.92,1899.0,EUR,4.3,4553.0,36.22217336048185,0.002096609830662187,23.727135337954035,1,34
434,421,5,4.0,3,4,3238.92,2999.0,EUR,4.4,480.0,27.17381598846535,0.0013584733229801199,2.5014331127208296,1,35
435,130,5,4.0,4,5,3240.0,3000.0,EUR,4.8,1148.0,33.823906933674024,0.0014814769090218856,5.982594194590651,1,36
436,422,5,4.0,4,5,3778.92,3499.0,EUR,4.5,1970.0,34.13833338218724,0.0011908132725401105,10.266298400125072,1,37
437,423,5,4.0,4,4,1726.92,1599.0,EUR,4.6,958.0,31.583098944463813,0.002663686426201409,4.992443587471989,1,38
438,424,5,4.0,4,4,14008.68,12971.0,EUR,4.6,478.0,28.389822748090207,0.0003283676061073519,2.4910104747511594,1,39
439,425,5,4.0,4,4,1294.92,1199.0,EUR,4.6,300.0,26.252707217844826,0.003552315569181345,1.5633956954505184,1,40
440,426,5,4.0,4,4,7018.92,6499.0,EUR,4.6,777.0,30.6209420112206,0.0006553705479325195,4.049194851216844,1,41
441,427,5,4.0,3,5,1697.7600000000002,1572.0,EUR,4.1,6351.0,35.901752512000584,0.002414932529141167,33.09708687268748,1,42
442,428,5,4.0,3,4,3778.92,3499.0,EUR,4.2,232.0,22.89436150497594,0.0011114257210374364,1.2090260044817343,1,43
